"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
62156;1;"p95";0.004;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"bded"
62156;1;"p95";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"bded"
62156;1;"p95";0.05;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.afn.ca/uploads/files/afn_fnbi_en_-_2013-06-26.pdf";"xxx is 0.05(0.03 - 0.07)* - LOD= 0.02 - unit= µg/L - matrix= Plasma";"bded"
62156;1;"p50";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.afn.ca/uploads/files/afn_fnbi_en_-_2013-06-26.pdf";"xxx is <LOD - LOD= 0.02 - unit= µg/L - matrix= Plasma";"bded"
62156;1;"p95";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"bded"
62160;1;"p95";0.002;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"bdee"
62160;1;"p95";0.002;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"bdee"
62162;1;"p50";0.0011;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdee"
62162;1;"p50";0.00701;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"bdee"
62162;1;"p50";0.002;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"bdee"
62162;1;"p95";0.006;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdee"
62162;1;"p95";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"bdee"
62162;1;"p50";0.002;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"bdee"
62162;1;"p95";0.00712;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"bdee"
62162;1;"p50";0.002;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"bdee"
62162;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"bdee"
62162;1;"p95";0.0039;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"bdee"
62162;1;"p50";0.00422;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdee"
62162;1;"p95";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"bdee"
62162;1;"p50";0.00035;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"bdee"
62162;1;"p95";0.015;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"bdee"
62162;1;"p95";0.01119;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdee"
62162;1;"p50";0.006;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"bdee"
62162;1;"p95";0.02263;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"bdee"
62162;1;"p50";0.002;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"bdee"
62162;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"bdee"
62162;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"bdee"
62163;1;"p95";0.00317;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdef"
62163;1;"p95";0.0035;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"bdef"
62163;1;"p95";0.00387;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"bdef"
62163;1;"p50";0.00564;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.8 - unit= ng/g - matrix= Lipid adjusted";"bdef"
62163;1;"p95";0.029484;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 4.20 (2.80-5.40) - LOD= 0.8 - unit= ng/g - matrix= Lipid adjusted";"bdef"
62167;1;"p50";0.011934;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 1.7 - unit= ng/g - matrix= Lipid adjusted";"bdeg"
62167;1;"p95";0.011934;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 1.7 - unit= ng/g - matrix= Lipid adjusted";"bdeg"
62174;1;"p95";0.033;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"bdeh"
62174;1;"p95";0.079;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"bdeh"
62174;1;"p95";0.08815;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdeh"
62174;1;"p50";0.0237;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdeh"
62174;1;"p95";0.350999999999999;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdeh"
62174;1;"p95";0.05;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"bdeh"
62176;1;"p95";0.009126;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.30 (1.00-2.10) - LOD= 1.0 - unit= ng/g - matrix= Lipid adjusted";"bdei"
62176;1;"p50";0.00702;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 1.0 - unit= ng/g - matrix= Lipid adjusted";"bdei"
62194;1;"p50";0.016848;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 2.4 - unit= ng/g - matrix= Lipid adjusted";"bdem"
62194;1;"p95";0.028782;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 4.10 (2.80-6.30) - LOD= 2.4 - unit= ng/g - matrix= Lipid adjusted";"bdem"
62207;1;"p50";2.5325;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bdnf"
62207;1;"p95";4.88684;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bdnf"
62208;1;"p95";61.212;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdnf"
62208;1;"p50";45.12;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"bdnf"
62216;1;"p50";0.05;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"benpar"
62216;1;"p95";0.05;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"benpar"
62219;1;"p95";8e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"bghip"
62219;1;"p50";7e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"bghip"
62220;1;"p95";0.54;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2";"xxx is 0.54(0.07 - 1.01) - LOD= 0.01 - unit= µg/L - matrix= Plasma";"bhch"
62220;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"bhch"
62220;1;"p95";0.013;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"bhch"
62220;1;"p95";0.013;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"bhch"
62220;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"bhch"
62220;1;"p50";0.052;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"bhch"
62220;1;"p95";0.013;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"bhch"
62220;1;"p50";0.006;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"bhch"
62220;1;"p50";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2";"xxx is 0.03(0.03 - 0.04) - LOD= 0.01 - unit= µg/L - matrix= Plasma";"bhch"
62220;1;"p95";0.145;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"bhch"
62221;1;"p95";0.019;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"bhch"
62221;1;"p50";0.007;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"bhch"
62222;1;"p95";0.035355;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bi"
62222;1;"p95";0.035199;"country studies";"Laura (VITO)";"urine";"random spot urine";"FLEHS IV data";"";"bi"
62222;1;"p50";0.004965;"country studies";"Laura (VITO)";"urine";"random spot urine";"FLEHS IV data";"";"bi"
62222;0;"p95";0.175;"literature";"Laura (VITO)";"urine";;"https://reader.elsevier.com/reader/sd/pii/S0378427414013095";"";"bi"
62222;0;"p50";0.175;"literature";"Laura (VITO)";"urine";;"https://reader.elsevier.com/reader/sd/pii/S0378427414013095";"";"bi"
62222;1;"p50";0.00495;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bi"
62223;1;"p95";0.0139430404922501;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"bi"
62223;1;"p50";0.00415;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"bi"
62223;1;"p50";0.00428481875485459;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"FLEHS IV data";"";"bi"
62223;1;"p95";0.0136103801933571;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"FLEHS IV data";"";"bi"
62233;1;"p50";0.67;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"boscalid"
62233;1;"p95";3.864;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"boscalid"
62234;1;"p50";0.9309;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"boscalid5oh"
62234;1;"p95";3.1729;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"boscalid5oh"
62235;1;"p95";7.4983;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bp"
62235;1;"p95";10.19224;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bp"
62238;1;"p50";1.3688;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpa"
62238;1;"p95";9.93965;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpa"
62238;1;"p50";1.78241;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpa"
62238;1;"p50";0.59;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpa"
62238;1;"p95";2.6635;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpa"
62238;1;"p50";2.21;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"bpa"
62238;1;"p95";8.3875;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpa"
62238;1;"p95";7.8206;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpa"
62238;1;"p50";2.05691;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpa"
62238;1;"p95";5.12;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"bpa"
62238;1;"p95";4.912;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpa"
62238;1;"p95";9.5;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"bpa"
62238;1;"p50";1.11;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"bpa"
62238;1;"p95";8.64325;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpa"
62238;1;"p50";1.585;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpa"
62238;1;"p50";1.053;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpa"
62238;1;"p50";1.58;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpa"
62238;1;"p95";9.53168;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpa"
62239;1;"p95";0.1;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpaf"
62239;1;"p95";0.033;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpaf"
62240;1;"p50";0.025;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpb"
62240;1;"p95";0.106;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpb"
62242;1;"p50";0.13;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpf"
62242;1;"p50";0.075;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpf"
62242;1;"p50";0.136;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpf"
62242;1;"p95";1.035;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpf"
62242;1;"p95";4.02394;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpf"
62242;1;"p95";6.2683;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpf"
62242;1;"p50";0.14483;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpf"
62242;1;"p50";0.2444;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpf"
62242;1;"p95";3.638;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpf"
62242;1;"p95";5.655;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpf"
62264;1;"p50";0.25;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpone"
62264;1;"p95";13.5846;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpone"
62264;1;"p50";0.70159;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpone"
62264;1;"p95";5.821;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpone"
62264;1;"p95";9.62687;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpone"
62264;1;"p50";0.81;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpone"
62264;1;"p95";21.821875;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpone"
62264;1;"p50";0.54104;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpone"
62264;1;"p50";0.96;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpone"
62264;1;"p95";19.6856;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpone"
62267;1;"p95";0.83952;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bps"
62267;1;"p50";0.15725;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bps"
62267;1;"p50";0.174;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bps"
62267;1;"p50";0.025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bps"
62267;1;"p95";2.85075;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bps"
62267;1;"p95";0.888;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bps"
62267;1;"p50";0.122;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bps"
62267;1;"p50";0.16895;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bps"
62267;1;"p95";1.864;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bps"
62267;1;"p95";0.22295;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bps"
62268;1;"p95";0.025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpseven"
62268;1;"p95";0.15985;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpseven"
62268;1;"p50";0.025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpseven"
62268;1;"p50";0.025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpseven"
62275;1;"p50";1;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpthree"
62275;1;"p95";150.04679;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpthree"
62275;1;"p95";22.98049;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpthree"
62275;1;"p95";53.6586;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpthree"
62275;1;"p95";52.42858;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpthree"
62275;1;"p50";0.92101;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpthree"
62275;1;"p50";3.21408;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpthree"
62275;1;"p50";2.5701;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bpthree"
62275;1;"p95";15.1549999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"bpthree"
62275;1;"p50";1.713;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bpthree"
62279;1;"p95";0.12;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bptwo"
62279;1;"p50";0.04;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bptwo"
62279;1;"p50";0.04;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bptwo"
62279;1;"p95";0.54476;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"bptwo"
62279;1;"p95";0.04;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"bptwo"
62281;1;"p95";0.143;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"bpz"
62286;1;"p50";0.3;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is <LOD - LOD= 0.30 - unit= µg/L - matrix= Urine";"butpar"
62286;1;"p95";1.9;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is 1.9(0.41–3.3)* - LOD= 0.30 - unit= µg/L - matrix= Urine";"butpar"
62303;1;"p50";0.4;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.4 - unit= µg/L - matrix= Urine";"carphe"
62303;1;"p95";0.77;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .770 (<LOD-1.30) - LOD= 0.4 - unit= µg/L - matrix= Urine";"carphe"
62312;1;"p95";0.88605;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"cd"
62312;1;"p95";0.581779999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"cd"
62312;1;"p95";0.619;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"cd"
62312;1;"p50";0.128;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"cd"
62312;1;"p95";0.4934;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"cd"
62312;1;"p95";0.8;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdo";"";"cd"
62312;1;"p50";0.181;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"cd"
62312;1;"p95";0.975;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"cd"
62312;1;"p50";0.5;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdults";"";"cd"
62312;1;"p95";0.792;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"cd"
62312;1;"p95";0.322;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"cd"
62312;1;"p50";0.26379;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"cd"
62312;1;"p95";0.721;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"cd"
62312;1;"p50";0.3;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdo";"";"cd"
